project,period,annual_fixed_cost_per_mw_year,annual_fixed_cost_per_mwh_year
p_wind_Argentina_AR870,2035,0.0,0
p_solar_Argentina_AR147,2045,0.0,0
p_solar_Argentina_AR664,2045,0.0,0
p_solar_Brazil_BR1145,2045,80796.29495403188,0
p_solar_Brazil_BR1930,2025,0.0,0
p_solar_Argentina_AR730,2025,0.0,0
p_wind_Paraguay_PY41,2020,0.0,0
p_wind_Argentina_AR122,2040,0.0,0
p_solar_Argentina_AR411,2030,0.0,0
p_solar_Argentina_AR447,2020,0.0,0
p_solar_Chile_CL98,2040,0.0,0
p_solar_Brazil_BR2776,2045,92215.50079820048,0
p_wind_Argentina_AR83,2035,0.0,0
p_solar_Argentina_AR618,2050,0.0,0
p_wind_Brazil_BR1361,2025,0.0,0
p_solar_Argentina_AR624,2050,0.0,0
p_wind_Argentina_AR429,2025,0.0,0
p_wind_Argentina_AR571,2030,0.0,0
p_wind_Paraguay_PY29,2020,0.0,0
p_solar_Brazil_BR2600,2045,80741.45591782434,0
p_solar_Brazil_BR1197,2040,83509.72638819087,0
p_wind_Argentina_AR562,2045,0.0,0
p_wind_Paraguay_PY27,2025,0.0,0
p_solar_Brazil_BR2077,2035,0.0,0
p_solar_Paraguay_PY83,2030,0.0,0
p_solar_Chile_CL286,2020,0.0,0
p_wind_Argentina_AR458,2045,0.0,0
p_solar_Argentina_AR422,2050,0.0,0
p_solar_Brazil_BR1865,2050,82734.76848845299,0
p_wind_Argentina_AR1026,2050,0.0,0
p_wind_Argentina_AR929,2030,0.0,0
p_solar_Brazil_BR1925,2020,0.0,0
p_solar_Brazil_BR2426,2045,87098.95508737519,0
p_solar_Brazil_BR1690,2035,87141.3397605684,0
p_solar_Argentina_AR332,2020,0.0,0
p_solar_Argentina_AR846,2050,0.0,0
p_solar_Argentina_AR877,2050,0.0,0
p_solar_Brazil_BR2721,2035,0.0,0
p_solar_Brazil_BR929,2045,88506.85667467897,0
p_solar_Chile_CL147,2040,0.0,0
p_solar_Argentina_AR105,2025,0.0,0
p_wind_Argentina_AR120,2035,0.0,0
p_wind_Uruguay_UY5,2025,0.0,0
p_solar_Argentina_AR349,2035,0.0,0
p_solar_Brazil_BR2343,2025,0.0,0
p_wind_Brazil_BR2786,2040,0.0,0
p_solar_Brazil_BR2175,2020,0.0,0
p_solar_Argentina_AR812,2030,0.0,0
p_wind_Brazil_BR2827,2030,0.0,0
p_solar_Argentina_AR695,2020,0.0,0
p_solar_Argentina_AR774,2045,0.0,0
p_wind_Uruguay_UY41,2040,0.0,0
p_solar_Argentina_AR272,2025,0.0,0
p_wind_Argentina_AR407,2025,0.0,0
p_solar_Chile_CL280,2030,0.0,0
p_wind_Argentina_AR792,2050,0.0,0
p_solar_Brazil_BR1039,2030,0.0,0
p_solar_Chile_CL220,2020,0.0,0
p_solar_Uruguay_UY9,2030,0.0,0
p_wind_Argentina_AR1051,2040,0.0,0
p_solar_Brazil_BR2072,2030,0.0,0
p_solar_Brazil_BR2083,2035,87995.40319630655,0
p_wind_Argentina_AR866,2045,0.0,0
p_wind_Brazil_BR2836,2035,0.0,0
p_wind_Argentina_AR820,2025,0.0,0
p_wind_Uruguay_UY61,2040,0.0,0
p_solar_Brazil_BR1923,2030,0.0,0
p_solar_Argentina_AR131,2025,0.0,0
p_solar_Brazil_BR1274,2050,85262.63945950093,0
p_wind_Brazil_BR2704,2045,0.0,0
p_solar_Uruguay_UY55,2045,0.0,0
p_solar_Chile_CL275,2040,0.0,0
p_solar_Uruguay_UY3,2025,0.0,0
p_solar_Brazil_BR2525,2030,0.0,0
p_solar_Argentina_AR630,2040,0.0,0
p_solar_Brazil_BR1024,2020,0.0,0
p_solar_Brazil_BR1821,2025,0.0,0
p_wind_Argentina_AR410,2045,0.0,0
p_wind_Argentina_AR758,2045,0.0,0
p_wind_Argentina_AR778,2050,0.0,0
p_solar_Brazil_BR2683,2030,93191.29790814174,0
p_solar_Argentina_AR286,2030,0.0,0
p_solar_Brazil_BR2218,2035,86703.08867556043,0
p_solar_Argentina_AR460,2025,0.0,0
p_solar_Argentina_AR769,2030,0.0,0
p_solar_Brazil_BR2686,2030,89686.33834083717,0
p_wind_Argentina_AR82,2045,186359.7573951156,0
p_solar_Chile_CL175,2050,73355.86345722481,0
p_wind_Brazil_BR1838,2020,0.0,0
p_solar_Argentina_AR343,2020,0.0,0
p_solar_Brazil_BR1480,2035,0.0,0
p_wind_Argentina_AR806,2050,0.0,0
p_solar_Chile_CL129,2045,0.0,0
p_solar_Brazil_BR2427,2035,86414.59010754288,0
p_solar_Brazil_BR1032,2045,86356.41887939519,0
p_solar_Argentina_AR423,2045,0.0,0
p_solar_Brazil_BR1033,2045,90107.04934099969,0
p_solar_Argentina_AR844,2025,0.0,0
p_solar_Brazil_BR1398,2040,89101.87713765033,0
p_solar_Chile_CL177,2020,0.0,0
p_solar_Uruguay_UY14,2030,0.0,0
p_wind_Brazil_BR2652,2050,150675.63887445346,0
p_wind_Argentina_AR772,2045,0.0,0
p_solar_Brazil_BR1559,2050,85729.2954949895,0
p_solar_Brazil_BR1341,2040,84394.5121927665,0
p_wind_Argentina_AR839,2040,0.0,0
p_solar_Argentina_AR576,2050,0.0,0
p_solar_Argentina_AR37,2035,0.0,0
p_solar_Brazil_BR1264,2050,87133.8161283122,0
p_solar_Brazil_BR1276,2035,0.0,0
p_solar_Chile_CL237,2045,0.0,0
p_wind_Argentina_AR298,2035,0.0,0
p_wind_Argentina_AR574,2040,0.0,0
p_solar_Argentina_AR566,2035,0.0,0
p_solar_Paraguay_PY52,2025,0.0,0
p_solar_Brazil_BR1208,2045,81337.36885355029,0
p_solar_Brazil_BR2087,2050,87134.59650577734,0
p_solar_Brazil_BR2738,2040,87943.5579710691,0
p_solar_Brazil_BR2685,2045,89908.32085742721,0
p_solar_Paraguay_PY122,2035,0.0,0
p_wind_Argentina_AR198,2040,0.0,0
p_solar_Brazil_BR2117,2040,0.0,0
P_Uruguay_Gas_ICE,2040,0.0,0
p_solar_Argentina_AR61,2050,0.0,0
p_solar_Argentina_AR107,2040,0.0,0
p_solar_Chile_CL208,2050,85305.8247443101,0
p_wind_Brazil_BR2734,2040,0.0,0
p_wind_Argentina_AR208,2045,158039.02543934505,0
p_wind_Argentina_AR765,2040,0.0,0
p_solar_Argentina_AR513,2025,0.0,0
p_solar_Argentina_AR274,2040,92620.19869439544,0
p_solar_Brazil_BR1143,2040,89553.3745290637,0
p_solar_Argentina_AR655,2040,0.0,0
p_solar_Brazil_BR2306,2050,93985.65541020813,0
p_solar_Brazil_BR979,2045,86692.72773234213,0
p_solar_Argentina_AR13,2050,0.0,0
p_solar_Paraguay_PY104,2020,0.0,0
p_wind_Argentina_AR1094,2045,0.0,0
p_wind_Brazil_BR1097,2035,0.0,0
p_solar_Brazil_BR2256,2045,88037.98485383195,0
p_solar_Argentina_AR461,2035,0.0,0
p_wind_Argentina_AR606,2020,0.0,0
p_wind_Brazil_BR1222,2050,0.0,0
p_solar_Argentina_AR65,2020,0.0,0
p_solar_Brazil_BR1867,2025,0.0,0
p_solar_Brazil_BR1267,2050,85382.49202579199,0
p_solar_Argentina_AR146,2020,0.0,0
p_solar_Argentina_AR195,2030,0.0,0
p_solar_Brazil_BR1196,2020,0.0,0
p_solar_Argentina_AR848,2035,0.0,0
p_solar_Brazil_BR789,2035,0.0,0
p_solar_Brazil_BR1326,2035,0.0,0
p_solar_Brazil_BR1975,2040,80402.2018820684,0
p_solar_Brazil_BR2030,2030,0.0,0
p_solar_Brazil_BR2562,2040,82715.71836503567,0
p_solar_Chile_CL126,2030,0.0,0
p_wind_Argentina_AR809,2020,0.0,0
p_solar_Argentina_AR239,2025,0.0,0
p_solar_Chile_CL101,2025,0.0,0
p_solar_Chile_CL155,2050,0.0,0
p_wind_Brazil_BR1429,2025,0.0,0
p_solar_Chile_CL273,2020,0.0,0
p_wind_Argentina_AR615,2025,0.0,0
p_wind_Argentina_AR119,2020,0.0,0
p_wind_Argentina_AR1108,2040,0.0,0
p_solar_Chile_CL198,2020,0.0,0
p_solar_Argentina_AR617,2020,0.0,0
p_wind_Brazil_BR2745,2035,0.0,0
p_wind_Paraguay_PY45,2035,0.0,0
p_solar_Argentina_AR183,2040,0.0,0
p_solar_Brazil_BR2172,2025,0.0,0
p_solar_Brazil_BR1396,2050,89582.03034208636,0
p_solar_Chile_CL71,2020,0.0,0
p_solar_Brazil_BR1995,2050,83539.19211205517,0
p_solar_Argentina_AR350,2025,0.0,0
p_wind_Argentina_AR115,2020,0.0,0
p_solar_Paraguay_PY72,2020,0.0,0
p_solar_Paraguay_PY73,2035,0.0,0
p_solar_Chile_CL222,2040,0.0,0
p_wind_Argentina_AR405,2025,0.0,0
p_solar_Argentina_AR771,2020,0.0,0
p_wind_Argentina_AR957,2035,0.0,0
p_solar_Brazil_BR2748,2050,94497.85478549881,0
p_solar_Argentina_AR407,2045,0.0,0
p_solar_Argentina_AR656,2040,0.0,0
p_solar_Argentina_AR840,2020,0.0,0
p_solar_Brazil_BR877,2035,0.0,0
p_solar_Brazil_BR1478,2045,85805.53038527266,0
p_solar_Brazil_BR2713,2040,89663.1805148817,0
p_wind_Argentina_AR312,2030,169140.21482534864,0
p_solar_Paraguay_PY123,2050,80713.46973316411,0
p_wind_Chile_CL267,2020,0.0,0
p_solar_Argentina_AR476,2020,0.0,0
p_solar_Brazil_BR2640,2020,0.0,0
p_wind_Argentina_AR78,2030,0.0,0
p_solar_Argentina_AR132,2025,0.0,0
p_wind_Argentina_AR617,2040,0.0,0
p_solar_Argentina_AR845,2040,0.0,0
p_solar_Brazil_BR2414,2025,0.0,0
p_solar_Brazil_BR2684,2040,89834.44165963624,0
P_Argentina_Coal_IGCC,2030,0.0,0
p_solar_Paraguay_PY111,2035,0.0,0
p_wind_Argentina_AR376,2020,0.0,0
p_solar_Argentina_AR652,2035,0.0,0
p_solar_Brazil_BR2607,2020,0.0,0
p_wind_Brazil_BR2781,2030,0.0,0
p_solar_Chile_CL296,2025,0.0,0
P_Paraguay_Gas_ICE,2045,0.0,0
p_wind_Argentina_AR1054,2035,0.0,0
p_wind_Argentina_AR508,2020,0.0,0
p_solar_Brazil_BR1194,2020,0.0,0
p_wind_Argentina_AR509,2025,0.0,0
p_wind_Brazil_BR2782,2025,0.0,0
p_solar_Chile_CL260,2020,0.0,0
p_solar_Brazil_BR2580,2035,89275.41011970978,0
p_wind_Argentina_AR81,2025,0.0,0
p_solar_Paraguay_PY58,2045,0.0,0
p_solar_Uruguay_UY8,2040,0.0,0
p_solar_Argentina_AR416,2035,0.0,0
p_wind_Argentina_AR1095,2030,0.0,0
p_solar_Paraguay_PY49,2050,0.0,0
p_wind_Argentina_AR784,2020,0.0,0
p_solar_Brazil_BR1619,2040,86417.57445164271,0
p_solar_Argentina_AR287,2030,0.0,0
p_solar_Argentina_AR96,2050,0.0,0
p_wind_Brazil_BR2721,2035,0.0,0
p_wind_Argentina_AR815,2025,0.0,0
p_solar_Brazil_BR1328,2025,0.0,0
p_solar_Paraguay_PY50,2035,0.0,0
p_wind_Brazil_BR2719,2030,0.0,0
p_wind_Brazil_BR2733,2045,0.0,0
p_solar_Brazil_BR2781,2020,0.0,0
p_solar_Argentina_AR497,2040,0.0,0
p_wind_Argentina_AR1044,2035,0.0,0
p_wind_Brazil_BR2835,2035,0.0,0
p_solar_Argentina_AR358,2050,0.0,0
p_wind_Argentina_AR877,2020,0.0,0
p_solar_Argentina_AR404,2040,0.0,0
p_wind_Uruguay_UY25,2025,0.0,0
p_solar_Argentina_AR240,2025,0.0,0
p_solar_Argentina_AR519,2050,0.0,0
p_solar_Brazil_BR1193,2020,0.0,0
p_solar_Brazil_BR2298,2035,87601.65108934409,0
p_solar_Brazil_BR2086,2025,0.0,0
p_wind_Argentina_AR250,2045,0.0,0
p_wind_Paraguay_PY10,2020,0.0,0
p_wind_Paraguay_PY25,2020,0.0,0
p_solar_Chile_CL228,2030,0.0,0
p_solar_Brazil_BR2798,2050,87497.9601651076,0
p_solar_Brazil_BR1081,2020,0.0,0
p_solar_Argentina_AR199,2035,0.0,0
p_wind_Argentina_AR798,2040,0.0,0
p_wind_Chile_CL95,2020,0.0,0
p_wind_Brazil_BR2810,2045,0.0,0
p_solar_Argentina_AR58,2040,0.0,0
p_wind_Chile_CL288,2030,0.0,0
p_solar_Chile_CL189,2020,0.0,0
p_wind_Argentina_AR1028,2025,0.0,0
p_solar_Brazil_BR1027,2040,0.0,0
p_solar_Brazil_BR916,2030,0.0,0
p_wind_Argentina_AR1099,2040,0.0,0
p_wind_Brazil_BR2098,2040,0.0,0
p_solar_Brazil_BR1139,2050,83204.1124562557,0
p_solar_Uruguay_UY19,2045,0.0,0
p_wind_Brazil_BR1289,2035,0.0,0
p_wind_Uruguay_UY24,2050,0.0,0
p_wind_Argentina_AR1093,2040,0.0,0
p_wind_Argentina_AR816,2050,0.0,0
p_solar_Brazil_BR1876,2050,85225.02417499188,0
p_solar_Argentina_AR400,2025,0.0,0
p_solar_Brazil_BR2344,2030,0.0,0
p_solar_Brazil_BR2134,2030,0.0,0
p_solar_Brazil_BR983,2035,0.0,0
p_solar_Brazil_BR1824,2050,87371.24763279258,0
p_solar_Paraguay_PY31,2025,0.0,0
p_solar_Brazil_BR2812,2035,91872.20459159985,0
p_wind_Argentina_AR457,2035,0.0,0
p_solar_Brazil_BR2253,2045,85291.58491401395,0
p_wind_Argentina_AR841,2050,0.0,0
p_solar_Paraguay_PY112,2045,79695.12169958027,0
p_solar_Argentina_AR487,2040,0.0,0
p_wind_Chile_CL67,2045,0.0,0
p_solar_Argentina_AR252,2050,0.0,0
p_solar_Argentina_AR383,2050,0.0,0
p_solar_Brazil_BR2779,2035,87185.3606923413,0
p_solar_Chile_CL202,2040,0.0,0
p_wind_Chile_CL26,2040,0.0,0
p_solar_Argentina_AR325,2045,0.0,0
p_solar_Argentina_AR435,2035,0.0,0
p_solar_Brazil_BR1610,2045,0.0,0
p_wind_Chile_CL289,2050,0.0,0
p_wind_Chile_CL292,2045,0.0,0
p_solar_Brazil_BR1029,2030,0.0,0
p_solar_Paraguay_PY119,2020,0.0,0
p_solar_Brazil_BR2345,2035,0.0,0
p_wind_Uruguay_UY40,2025,0.0,0
p_wind_Argentina_AR1020,2020,0.0,0
p_wind_Argentina_AR470,2030,0.0,0
p_solar_Argentina_AR138,2030,0.0,0
p_solar_Chile_CL277,2025,0.0,0
p_solar_Brazil_BR2579,2050,87398.00956093689,0
p_solar_Paraguay_PY80,2030,0.0,0
p_wind_Argentina_AR217,2035,0.0,0
p_wind_Argentina_AR118,2025,0.0,0
p_wind_Argentina_AR1021,2020,0.0,0
p_wind_Argentina_AR690,2050,0.0,0
p_solar_Chile_CL164,2040,0.0,0
p_solar_Chile_CL247,2045,0.0,0
p_wind_Chile_CL141,2050,0.0,0
p_solar_Argentina_AR384,2040,0.0,0
p_solar_Brazil_BR2716,2030,87862.18492261914,0
p_wind_Brazil_BR1432,2020,0.0,0
p_wind_Argentina_AR882,2025,0.0,0
p_wind_Brazil_BR2826,2045,149890.38387043925,0
p_wind_Argentina_AR464,2020,0.0,0
p_solar_Argentina_AR520,2040,0.0,0
p_wind_Paraguay_PY53,2050,0.0,0
p_wind_Brazil_BR2688,2040,0.0,0
p_solar_Argentina_AR308,2030,0.0,0
p_solar_Brazil_BR1397,2020,0.0,0
p_solar_Brazil_BR972,2020,0.0,0
p_wind_Argentina_AR764,2020,0.0,0
p_solar_Argentina_AR511,2050,0.0,0
p_solar_Chile_CL180,2050,0.0,0
p_solar_Brazil_BR2342,2020,0.0,0
p_wind_Paraguay_PY52,2025,0.0,0
p_wind_Argentina_AR374,2025,0.0,0
p_solar_Argentina_AR657,2025,0.0,0
p_solar_Argentina_AR228,2025,0.0,0
p_wind_Uruguay_UY22,2040,0.0,0
p_solar_Chile_CL253,2020,0.0,0
p_solar_Brazil_BR1618,2020,0.0,0
p_wind_Argentina_AR302,2030,0.0,0
p_solar_Brazil_BR2674,2035,87516.98067850072,0
p_solar_Argentina_AR767,2020,0.0,0
p_wind_Argentina_AR363,2020,0.0,0
p_solar_Brazil_BR881,2030,0.0,0
p_wind_Argentina_AR783,2050,0.0,0
p_wind_Argentina_AR930,2050,0.0,0
p_solar_Brazil_BR2162,2045,91977.45846785726,0
p_wind_Brazil_BR2682,2020,0.0,0
p_wind_Paraguay_PY62,2040,0.0,0
p_solar_Argentina_AR33,2035,0.0,0
p_solar_Argentina_AR394,2050,0.0,0
p_solar_Brazil_BR1022,2050,90323.52525001515,0
p_solar_Chile_CL281,2020,0.0,0
p_wind_Uruguay_UY54,2030,0.0,0
p_solar_Brazil_BR966,2045,79678.26487847425,0
p_solar_Brazil_BR1021,2025,0.0,0
p_wind_Argentina_AR878,2025,0.0,0
p_wind_Brazil_BR2749,2040,0.0,0
p_solar_Paraguay_PY93,2020,0.0,0
p_solar_Brazil_BR2824,2020,0.0,0
p_solar_Argentina_AR60,2050,0.0,0
p_wind_Argentina_AR864,2045,0.0,0
p_solar_Uruguay_UY28,2040,0.0,0
p_wind_Argentina_AR720,2020,0.0,0
p_wind_Argentina_AR727,2050,0.0,0
p_wind_Argentina_AR807,2035,0.0,0
p_wind_Argentina_AR611,2025,0.0,0
p_solar_Brazil_BR2809,2020,0.0,0
p_solar_Uruguay_UY20,2025,0.0,0
p_solar_Argentina_AR140,2020,0.0,0
p_solar_Brazil_BR1331,2020,0.0,0
p_solar_Argentina_AR357,2030,0.0,0
p_solar_Brazil_BR2498,2035,92906.64530917203,0
p_solar_Argentina_AR412,2035,0.0,0
p_solar_Brazil_BR873,2050,0.0,0
p_wind_Argentina_AR921,2045,0.0,0
p_solar_Argentina_AR324,2050,92698.18657598742,0
p_solar_Argentina_AR512,2040,0.0,0
p_solar_Argentina_AR89,2050,0.0,0
p_solar_Brazil_BR1472,2040,83956.39029723415,0
p_solar_Argentina_AR601,2040,0.0,0
p_solar_Paraguay_PY95,2045,76569.55373602817,0
p_solar_Paraguay_PY94,2040,0.0,0
p_wind_Argentina_AR166,2040,186342.8910983729,0
p_wind_Argentina_AR215,2030,190693.9864657806,0
p_wind_Uruguay_UY7,2040,0.0,0
p_wind_Brazil_BR2808,2030,0.0,0
p_wind_Brazil_BR2485,2045,0.0,0
p_wind_Argentina_AR1112,2035,0.0,0
p_wind_Brazil_BR2785,2045,0.0,0
p_solar_Brazil_BR2044,2030,0.0,0
p_wind_Argentina_AR462,2030,0.0,0
p_wind_Brazil_BR1647,2040,166144.03698234016,0
p_wind_Argentina_AR970,2050,0.0,0
p_wind_Uruguay_UY49,2035,0.0,0
p_wind_Argentina_AR31,2030,183722.88542908008,0
p_solar_Paraguay_PY51,2035,0.0,0
p_wind_Brazil_BR2784,2025,0.0,0
p_solar_Argentina_AR557,2025,0.0,0
p_solar_Argentina_AR586,2040,0.0,0
p_solar_Argentina_AR483,2035,87384.55211788943,0
p_solar_Argentina_AR364,2050,0.0,0
p_wind_Paraguay_PY19,2025,0.0,0
p_wind_Uruguay_UY39,2045,0.0,0
p_solar_Argentina_AR658,2025,0.0,0
p_solar_Brazil_BR2808,2020,0.0,0
p_wind_Argentina_AR936,2030,0.0,0
p_solar_Argentina_AR905,2030,0.0,0
p_solar_Brazil_BR1753,2025,0.0,0
p_wind_Uruguay_UY58,2050,0.0,0
p_wind_Brazil_BR2830,2025,0.0,0
p_wind_Argentina_AR570,2020,0.0,0
p_solar_Brazil_BR1323,2025,0.0,0
p_solar_Chile_CL257,2050,73281.92741998885,0
p_solar_Brazil_BR1695,2050,84879.73086301646,0
p_solar_Argentina_AR526,2035,0.0,0
p_wind_Argentina_AR803,2020,0.0,0
p_wind_Argentina_AR1027,2045,0.0,0
p_solar_Brazil_BR2383,2050,88081.1832381486,0
p_solar_Brazil_BR784,2020,0.0,0
p_solar_Paraguay_PY117,2040,0.0,0
p_wind_Argentina_AR928,2025,0.0,0
p_wind_Paraguay_PY40,2040,0.0,0
p_solar_Brazil_BR2348,2040,85768.57778868386,0
p_wind_Argentina_AR797,2020,0.0,0
p_wind_Argentina_AR902,2035,0.0,0
p_wind_Chile_CL214,2040,0.0,0
p_solar_Brazil_BR2124,2040,85196.37273784223,0
p_solar_Chile_CL262,2040,0.0,0
p_wind_Argentina_AR812,2025,0.0,0
p_solar_Brazil_BR1756,2025,0.0,0
p_solar_Paraguay_PY108,2045,79971.24301439483,0
p_wind_Brazil_BR2774,2045,0.0,0
p_solar_Uruguay_UY43,2040,0.0,0
p_solar_Argentina_AR807,2020,0.0,0
p_solar_Argentina_AR203,2050,0.0,0
p_solar_Brazil_BR1880,2030,88031.43995299647,0
p_solar_Chile_CL226,2020,0.0,0
p_wind_Argentina_AR351,2050,0.0,0
p_solar_Argentina_AR101,2050,0.0,0
p_wind_Argentina_AR168,2030,0.0,0
p_solar_Argentina_AR580,2030,0.0,0
p_wind_Argentina_AR723,2045,0.0,0
p_wind_Argentina_AR80,2030,0.0,0
p_solar_Brazil_BR2796,2035,89763.60344830046,0
p_wind_Brazil_BR1358,2040,0.0,0
p_wind_Brazil_BR1713,2020,0.0,0
p_wind_Brazil_BR2804,2045,163750.593215253,0
p_solar_Brazil_BR2173,2030,0.0,0
p_solar_Chile_CL103,2030,0.0,0
p_wind_Argentina_AR262,2050,152930.76823101405,0
p_solar_Argentina_AR691,2030,0.0,0
p_solar_Brazil_BR1866,2030,0.0,0
p_solar_Brazil_BR2179,2050,87298.2756204945,0
p_solar_Brazil_BR2782,2035,87748.48390425486,0
p_wind_Argentina_AR847,2045,0.0,0
p_wind_Uruguay_UY11,2050,0.0,0
p_solar_Brazil_BR2574,2050,88440.66384258939,0
p_wind_Argentina_AR257,2050,159047.3288455907,0
p_wind_Brazil_BR1223,2020,0.0,0
p_solar_Brazil_BR2678,2045,88669.0407923954,0
p_solar_Paraguay_PY125,2040,80616.83393889251,0
p_wind_Uruguay_UY56,2035,0.0,0
p_wind_Argentina_AR686,2050,0.0,0
p_wind_Uruguay_UY37,2035,0.0,0
p_wind_Argentina_AR403,2030,0.0,0
p_solar_Argentina_AR523,2045,0.0,0
p_wind_Argentina_AR127,2040,165670.51152496002,0
p_wind_Uruguay_UY23,2045,0.0,0
p_wind_Argentina_AR85,2020,0.0,0
p_solar_Brazil_BR641,2020,0.0,0
p_solar_Argentina_AR463,2040,0.0,0
p_solar_Argentina_AR486,2045,0.0,0
p_solar_Argentina_AR579,2020,0.0,0
p_solar_Argentina_AR243,2050,0.0,0
p_solar_Brazil_BR2750,2050,93165.47020946776,0
p_solar_Chile_CL128,2040,0.0,0
p_wind_Argentina_AR364,2045,0.0,0
p_wind_Argentina_AR207,2035,0.0,0
p_solar_Brazil_BR2736,2035,88272.05825423382,0
p_wind_Brazil_BR1035,2035,0.0,0
p_wind_Argentina_AR728,2020,0.0,0
p_solar_Brazil_BR2606,2025,0.0,0
p_solar_Brazil_BR1547,2030,0.0,0
p_solar_Argentina_AR692,2020,0.0,0
p_solar_Argentina_AR600,2020,0.0,0
p_wind_Uruguay_UY17,2020,0.0,0
p_solar_Brazil_BR1630,2035,85418.96276220834,0
p_solar_Brazil_BR2496,2035,91473.0963516484,0
p_wind_Argentina_AR204,2050,145016.8960057316,0
P_Argentina_Coal_Sup,2045,0.0,0
p_solar_Argentina_AR232,2030,0.0,0
p_solar_Brazil_BR2745,2040,89186.56487567084,0
p_wind_Argentina_AR317,2050,164608.19216899562,0
P_Brazil_Biomass,2030,0.0,0
p_wind_Brazil_BR1646,2045,154381.06931876353,0
P_Chile_Diesel,2030,0.0,0
p_solar_Uruguay_UY8,2045,0.0,0
p_solar_Argentina_AR525,2020,0.0,0
p_solar_Brazil_BR2023,2020,0.0,0
p_solar_Brazil_BR2415,2035,0.0,0
p_wind_Brazil_BR2672,2045,0.0,0
p_solar_Argentina_AR662,2045,0.0,0
p_solar_Brazil_BR1085,2050,87640.76219899578,0
p_solar_Brazil_BR1266,2040,0.0,0
p_solar_Chile_CL266,2045,92486.1760648652,0
p_solar_Brazil_BR2561,2025,0.0,0
p_wind_Argentina_AR465,2050,0.0,0
p_solar_Argentina_AR142,2020,0.0,0
p_solar_Brazil_BR746,2025,0.0,0
p_solar_Brazil_BR2755,2050,91735.243994401,0
p_solar_Brazil_BR2377,2045,87605.36617746227,0
p_solar_Brazil_BR974,2030,0.0,0
p_solar_Brazil_BR1475,2040,89082.89244097674,0
p_wind_Argentina_AR956,2040,0.0,0
p_wind_Argentina_AR246,2020,0.0,0
p_solar_Brazil_BR2390,2025,0.0,0
p_solar_Argentina_AR457,2050,0.0,0
p_wind_Argentina_AR216,2045,168567.09117680398,0
p_solar_Brazil_BR1632,2035,87635.67768982692,0
p_solar_Brazil_BR2572,2025,0.0,0
p_solar_Brazil_BR1332,2050,91042.32225142422,0
p_wind_Brazil_BR883,2045,0.0,0
p_solar_Brazil_BR1484,2040,84405.06950877808,0
p_solar_Argentina_AR471,2030,0.0,0
p_solar_Brazil_BR876,2025,0.0,0
p_wind_Argentina_AR869,2040,0.0,0
p_solar_Argentina_AR810,2045,0.0,0
p_wind_Argentina_AR55,2035,169297.8670374227,0
p_wind_Brazil_BR1578,2020,0.0,0
p_solar_Brazil_BR1994,2030,0.0,0
p_solar_Paraguay_PY64,2035,0.0,0
p_wind_Argentina_AR170,2045,157815.42072159075,0
p_wind_Argentina_AR353,2020,0.0,0
p_wind_Argentina_AR471,2025,0.0,0
p_solar_Brazil_BR2763,2050,88067.56244395918,0
p_solar_Argentina_AR414,2040,0.0,0
p_solar_Chile_CL125,2030,0.0,0
p_wind_Argentina_AR1111,2030,0.0,0
p_solar_Argentina_AR179,2040,0.0,0
p_solar_Chile_CL206,2030,0.0,0
p_wind_Argentina_AR602,2020,0.0,0
p_wind_Brazil_BR1576,2020,0.0,0
p_solar_Brazil_BR1483,2050,87006.7068291085,0
p_wind_Argentina_AR904,2040,0.0,0
p_wind_Argentina_AR267,2050,156205.87762688816,0
p_wind_Brazil_BR2002,2020,0.0,0
p_solar_Brazil_BR1873,2045,87375.74555989007,0
p_wind_Brazil_BR2403,2020,0.0,0
p_solar_Brazil_BR2639,2045,88130.51140020373,0
p_wind_Paraguay_PY26,2040,0.0,0
p_wind_Uruguay_UY27,2030,0.0,0
p_wind_Argentina_AR994,2040,0.0,0
p_wind_Brazil_BR2740,2035,0.0,0
p_wind_Argentina_AR1016,2020,0.0,0
p_solar_Argentina_AR331,2020,0.0,0
p_solar_Argentina_AR438,2020,0.0,0
p_wind_Argentina_AR426,2025,0.0,0
p_wind_Argentina_AR793,2020,0.0,0
p_solar_Brazil_BR1488,2050,83618.77406221714,0
p_solar_Paraguay_PY81,2030,0.0,0
p_solar_Argentina_AR403,2045,0.0,0
p_solar_Argentina_AR177,2025,0.0,0
p_solar_Argentina_AR724,2050,0.0,0
p_solar_Brazil_BR1869,2035,0.0,0
p_solar_Argentina_AR535,2045,0.0,0
p_solar_Chile_CL235,2035,0.0,0
p_wind_Argentina_AR1074,2030,0.0,0
p_solar_Argentina_AR307,2020,0.0,0
p_solar_Brazil_BR1430,2050,79600.09301373996,0
p_solar_Brazil_BR1822,2045,85474.04628522278,0
p_wind_Argentina_AR476,2045,154025.9269897394,0
p_solar_Argentina_AR620,2045,0.0,0
p_solar_Uruguay_UY30,2040,0.0,0
p_solar_Brazil_BR2827,2045,90782.84846993163,0
p_solar_Brazil_BR2126,2040,88079.06667685212,0
p_solar_Argentina_AR417,2035,0.0,0
p_solar_Argentina_AR245,2045,0.0,0
p_wind_Argentina_AR655,2035,0.0,0
p_wind_Argentina_AR964,2050,0.0,0
p_solar_Argentina_AR340,2035,0.0,0
p_solar_Brazil_BR2822,2030,87736.61691646368,0
p_wind_Argentina_AR512,2020,0.0,0
